user_id,product_id,purchase_date,rating
U0384,P0178,2024-08-24,5
U0210,P0050,2024-06-21,4
U0118,P0070,2024-10-27,5
U0065,P0063,2025-11-19,5
U0311,P0128,2025-06-04,3
U0216,P0061,2025-11-25,4
U0093,P0004,2024-02-14,4
U0284,P0121,2024-03-28,2
U0221,P0159,2024-03-17,5
U0471,P0059,2025-03-13,5
U0124,P0031,2025-06-19,5
U0056,P0012,2024-12-12,5
U0380,P0075,2025-12-05,5
U0371,P0210,2024-03-01,5
U0190,P0117,2025-06-15,4
U0119,P0164,2024-10-17,5
U0297,P0039,2025-06-13,4
U0092,P0011,2024-07-17,4
U0451,P0026,2025-05-06,3
U0141,P0010,2024-05-09,5
U0386,P0190,2025-03-04,4
U0430,P0019,2024-10-02,5
U0277,P0169,2024-08-27,5
U0190,P0002,2025-12-15,5
U0426,P0030,2024-08-14,4
U0045,P0072,2024-06-26,3
U0407,P0041,2025-03-17,4
U0233,P0132,2024-12-23,4
U0474,P0192,2025-04-27,5
U0429,P0010,2024-04-05,5
U0447,P0173,2024-05-16,4
U0417,P0125,2025-03-07,5
U0046,P0220,2024-01-14,3
U0286,P0182,2024-01-14,5
U0315,P0041,2024-11-12,4
U0337,P0077,2024-05-22,4
U0408,P0154,2025-09-16,4
U0215,P0084,2024-11-14,3
U0238,P0170,2024-06-23,4
U0066,P0124,2025-10-14,5
U0015,P0097,2024-07-02,5
U0166,P0023,2025-07-26,4
U0205,P0143,2025-08-24,4
U0326,P0079,2025-07-08,5
U0086,P0203,2025-03-20,5
U0487,P0206,2025-02-25,5
U0468,P0200,2024-11-02,5
U0186,P0078,2025-12-08,4
U0083,P0085,2025-04-18,5
U0482,P0029,2024-09-13,5
U0022,P0005,2024-04-21,5
U0127,P0116,2025-11-13,3
U0380,P0221,2024-02-03,5
U0361,P0107,2024-01-24,5
U0310,P0025,2025-04-27,5
U0160,P0109,2024-05-09,4
U0052,P0167,2025-07-10,4
U0114,P0144,2025-08-10,5
U0274,P0071,2024-08-24,4
U0191,P0183,2024-08-08,5
U0013,P0217,2025-06-16,5
U0330,P0012,2024-02-18,4
U0443,P0152,2024-02-05,4
U0430,P0114,2024-01-25,4
U0211,P0050,2024-01-11,5
U0307,P0217,2025-12-07,5
U0161,P0061,2025-08-23,4
U0285,P0188,2024-02-14,5
U0083,P0203,2024-04-15,5
U0059,P0181,2025-03-21,5
U0250,P0198,2025-07-01,4
U0223,P0185,2025-09-11,5
U0191,P0078,2024-05-17,5
U0412,P0183,2025-09-20,4
U0237,P0093,2024-03-17,5
U0243,P0119,2024-03-16,3
U0103,P0138,2025-06-04,3
U0240,P0025,2025-11-18,5
U0177,P0050,2025-05-27,5
U0189,P0104,2025-09-18,5
U0053,P0072,2024-05-19,3
U0409,P0125,2025-10-25,5
U0310,P0041,2025-04-06,1
U0119,P0024,2024-03-06,4
U0001,P0203,2024-09-26,4
U0341,P0112,2024-04-18,4
U0397,P0138,2025-05-27,5
U0272,P0014,2024-03-21,5
U0287,P0204,2024-09-14,5
U0438,P0061,2025-04-20,5
U0472,P0098,2025-03-24,5
U0101,P0134,2024-01-19,4
U0049,P0065,2024-10-09,2
U0141,P0102,2024-12-23,4
U0321,P0094,2024-12-16,5
U0324,P0012,2025-12-28,5
U0280,P0010,2025-01-20,5
U0079,P0046,2024-02-14,5
U0161,P0212,2025-04-21,5
U0009,P0162,2024-10-24,5
U0265,P0071,2025-11-22,3
U0099,P0129,2024-12-09,3
U0228,P0195,2024-12-17,4
U0326,P0215,2024-05-09,5
U0061,P0207,2024-10-15,3
U0471,P0192,2024-06-19,5
U0011,P0202,2024-04-21,4
U0042,P0064,2025-11-21,5
U0159,P0153,2024-05-05,5
U0212,P0061,2025-04-06,5
U0133,P0068,2024-08-12,5
U0179,P0134,2025-11-22,5
U0019,P0150,2025-03-18,5
U0360,P0112,2024-06-23,5
U0283,P0204,2025-02-17,5
U0017,P0133,2024-08-05,4
U0338,P0172,2025-12-04,5
U0446,P0041,2025-08-11,4
U0463,P0084,2025-03-15,5
U0386,P0046,2025-10-19,5
U0375,P0207,2025-12-12,5
U0248,P0077,2024-04-25,5
U0219,P0148,2025-10-01,4
U0086,P0153,2024-10-25,3
U0340,P0172,2024-05-26,5
U0411,P0125,2024-08-01,5
U0103,P0078,2025-02-06,4
U0105,P0037,2024-11-18,5
U0192,P0078,2025-02-16,5
U0202,P0121,2025-08-23,4
U0470,P0174,2025-03-13,5
U0460,P0108,2025-09-03,4
U0343,P0151,2024-04-20,4
U0121,P0062,2024-10-20,5
U0469,P0174,2024-08-07,2
U0155,P0153,2025-11-06,4
U0146,P0047,2024-05-14,4
U0204,P0214,2024-08-26,3
U0352,P0168,2025-01-06,4
U0295,P0039,2024-08-21,5
U0206,P0143,2025-07-09,5
U0060,P0206,2025-09-12,5
U0498,P0084,2025-09-25,4
U0173,P0182,2025-04-17,5
U0373,P0112,2024-08-10,2
U0445,P0084,2024-10-22,4
U0218,P0050,2024-09-09,4
U0183,P0108,2025-05-21,2
U0058,P0002,2025-04-06,3
U0049,P0046,2025-07-09,4
U0235,P0063,2025-01-03,4
U0020,P0203,2025-09-24,3
U0475,P0078,2025-07-01,4
U0383,P0027,2025-02-26,4
U0134,P0158,2024-12-26,2
U0294,P0039,2025-12-23,5
U0310,P0122,2025-05-01,4
U0010,P0169,2024-05-09,4
U0405,P0082,2024-04-08,1
U0148,P0156,2025-10-14,5
U0169,P0161,2024-06-11,4
U0438,P0054,2024-11-13,4
U0017,P0147,2024-11-16,5
U0190,P0090,2025-11-15,2
U0320,P0041,2025-10-14,4
U0392,P0014,2025-04-13,5
U0068,P0152,2024-07-07,4
U0057,P0046,2024-12-13,5
U0181,P0108,2025-06-25,4
U0055,P0176,2025-09-18,5
U0116,P0127,2025-05-27,5
U0081,P0046,2025-05-01,5
U0172,P0168,2024-11-04,4
U0318,P0217,2025-01-11,5
U0086,P0178,2024-06-01,5
U0453,P0100,2024-03-15,4
U0448,P0108,2024-06-05,4
U0458,P0051,2025-08-08,5
U0228,P0204,2024-08-17,5
U0412,P0085,2024-04-15,5
U0350,P0222,2025-07-03,5
U0062,P0156,2024-08-16,5
U0031,P0125,2024-06-13,5
U0262,P0113,2025-02-04,3
U0135,P0149,2024-12-06,4
U0337,P0012,2025-04-09,3
U0329,P0118,2025-04-25,4
U0152,P0085,2025-12-09,5
U0305,P0122,2024-09-10,2
U0451,P0084,2025-05-23,4
U0325,P0166,2025-03-24,5
U0440,P0019,2024-04-19,4
U0370,P0012,2025-08-20,5
U0301,P0081,2025-07-28,5
U0332,P0094,2025-03-16,5
U0008,P0017,2025-04-10,4
U0077,P0152,2024-06-16,4
U0468,P0004,2024-12-07,4
U0017,P0203,2025-09-03,4
U0493,P0061,2024-01-15,5
U0127,P0106,2024-04-23,5
U0137,P0116,2024-12-27,5
U0464,P0134,2025-01-07,4
U0300,P0123,2025-02-18,5
U0101,P0070,2024-08-07,3
U0154,P0184,2025-02-24,5
U0399,P0151,2025-01-09,5
U0308,P0122,2025-09-16,5
U0488,P0068,2024-06-09,5
U0058,P0047,2025-01-11,5
U0261,P0169,2024-02-25,4
U0156,P0047,2025-11-22,5
U0094,P0203,2024-04-10,5
U0164,P0121,2024-11-10,5
U0108,P0037,2025-03-07,5
U0313,P0084,2025-11-20,5
U0400,P0059,2025-08-28,5
U0231,P0195,2025-07-01,5
U0207,P0031,2025-11-26,3
U0234,P0005,2024-04-22,5
U0151,P0007,2025-07-26,4
U0286,P0029,2024-10-17,4
U0083,P0178,2025-01-25,5
U0353,P0181,2025-04-09,5
U0301,P0217,2024-11-11,4
U0212,P0039,2025-10-07,5
U0225,P0195,2025-09-17,5
U0354,P0073,2025-06-25,4
U0453,P0084,2025-04-15,4
U0102,P0181,2025-05-20,5
U0012,P0157,2025-07-26,4
U0025,P0016,2025-01-19,4
U0017,P0205,2025-09-16,4
U0171,P0189,2024-10-03,5
U0409,P0041,2025-10-21,5
U0385,P0138,2025-08-15,5
U0379,P0195,2024-03-21,5
U0233,P0221,2024-07-19,4
U0320,P0005,2024-04-11,4
U0133,P0150,2025-09-15,5
U0103,P0148,2025-12-28,5
U0097,P0053,2025-03-04,2
U0309,P0011,2024-09-12,5
U0168,P0059,2024-04-10,4
U0139,P0106,2025-01-05,5
U0484,P0026,2024-08-28,5
U0379,P0158,2025-08-13,4
U0395,P0027,2024-03-17,5
U0371,P0207,2024-02-16,5
U0184,P0082,2025-04-07,5
U0131,P0045,2024-01-13,5
U0205,P0026,2025-06-10,5
U0223,P0167,2025-04-23,3
U0330,P0121,2024-05-24,5
U0166,P0157,2024-10-01,3
U0080,P0178,2024-01-20,5
U0444,P0076,2025-10-14,5
U0215,P0136,2024-12-26,5
U0093,P0203,2024-01-16,4
U0207,P0216,2025-10-11,2
U0014,P0157,2024-12-28,3
U0209,P0031,2024-03-04,1
U0034,P0125,2025-07-28,5
U0226,P0195,2024-05-16,4
U0337,P0094,2024-08-16,5
U0116,P0191,2024-12-13,4
U0315,P0122,2025-03-24,5
U0169,P0119,2025-03-11,4
U0339,P0172,2025-11-02,5
U0428,P0042,2025-06-01,5
U0248,P0049,2025-08-07,4
U0135,P0116,2025-11-25,5
U0173,P0157,2025-06-26,5
U0343,P0196,2025-02-26,4
U0329,P0094,2024-02-08,5
U0365,P0195,2025-08-14,5
U0482,P0061,2024-07-27,5
U0262,P0169,2024-04-24,5
U0270,P0039,2024-09-12,5
U0356,P0136,2024-06-06,3
U0085,P0220,2024-12-05,5
U0490,P0220,2024-05-02,5
U0486,P0026,2025-08-15,4
U0370,P0001,2024-05-23,5
U0160,P0184,2024-01-25,4
U0392,P0063,2025-03-21,4
U0037,P0005,2024-07-04,5
U0300,P0039,2024-08-05,5
U0390,P0027,2025-09-04,5
U0307,P0046,2025-02-18,5
U0449,P0152,2025-05-04,5
U0219,P0031,2025-04-17,3
U0375,P0154,2025-04-28,5
U0254,P0111,2025-01-21,3
U0395,P0014,2025-11-17,4
U0342,P0092,2024-01-04,5
U0114,P0164,2024-12-16,5
U0429,P0114,2025-01-20,3
U0430,P0026,2024-02-25,4
U0298,P0155,2025-07-23,5
U0178,P0113,2025-10-28,5
U0482,P0026,2024-04-19,4
U0323,P0026,2025-07-26,2
U0234,P0065,2025-11-12,4
U0402,P0125,2025-03-07,5
U0443,P0084,2025-06-25,5
U0433,P0030,2025-06-20,5
U0413,P0059,2025-05-04,5
U0047,P0081,2025-11-06,5
U0104,P0070,2025-06-26,4
U0186,P0044,2025-01-04,4
U0159,P0180,2025-09-18,4
U0317,P0051,2024-02-23,5
U0449,P0219,2025-03-23,4
U0182,P0108,2024-12-27,5
U0409,P0132,2024-06-08,4
U0021,P0041,2025-01-16,4
U0356,P0063,2024-08-21,5
U0075,P0073,2024-10-16,5
U0099,P0033,2025-11-19,5
U0199,P0181,2025-05-14,4
U0461,P0061,2025-09-12,3
U0408,P0202,2024-09-23,4
U0117,P0184,2024-08-09,5
U0028,P0125,2025-10-14,3
U0088,P0178,2024-06-16,5
U0034,P0071,2025-12-01,5
U0252,P0130,2025-04-22,4
U0276,P0078,2025-04-19,5
U0261,P0037,2025-01-20,3
U0387,P0027,2024-10-03,5
U0374,P0207,2024-10-25,5
U0092,P0008,2025-12-04,4
U0049,P0147,2025-07-13,5
U0071,P0047,2024-05-12,4
U0221,P0128,2024-03-09,4
U0117,P0053,2025-08-25,3
U0132,P0157,2024-09-02,5
U0049,P0167,2024-01-11,4
U0015,P0146,2025-02-06,4
U0318,P0041,2024-06-04,5
U0468,P0084,2024-08-23,5
U0396,P0190,2025-01-20,2
U0276,P0204,2024-05-10,3
U0350,P0086,2024-02-16,4
U0080,P0087,2025-11-18,5
U0343,P0112,2024-06-05,4
U0419,P0125,2024-06-02,5
U0472,P0200,2024-09-03,5
U0165,P0145,2025-09-21,4
U0165,P0157,2025-11-14,4
U0194,P0201,2025-02-11,5
U0313,P0046,2025-11-23,3
U0158,P0192,2024-11-11,5
U0274,P0054,2025-04-12,5
U0027,P0176,2025-12-17,5
U0092,P0203,2024-02-15,5
U0457,P0084,2024-12-07,4
U0293,P0004,2024-07-07,5
U0060,P0002,2024-11-27,5
U0170,P0100,2024-06-27,4
U0319,P0109,2025-04-21,5
U0140,P0116,2025-07-13,4
U0462,P0059,2025-10-01,5
U0203,P0031,2024-11-23,4
U0462,P0018,2024-09-11,4
U0379,P0117,2025-09-10,4
U0292,P0050,2025-04-03,5
U0255,P0198,2024-08-16,3
U0095,P0203,2024-07-20,4
U0379,P0012,2024-11-17,5
U0097,P0186,2025-01-19,1
U0079,P0107,2024-06-15,4
U0330,P0166,2024-05-17,3
U0095,P0086,2025-01-28,4
U0432,P0114,2025-09-06,3
U0494,P0029,2024-07-17,5
U0317,P0186,2025-06-02,3
U0054,P0002,2025-01-19,3
U0199,P0031,2024-11-02,5
U0038,P0125,2025-05-22,5
U0231,P0061,2025-10-09,4
U0326,P0012,2025-09-12,4
U0147,P0045,2025-05-06,4
U0011,P0162,2024-01-15,4
U0451,P0149,2025-03-27,5
U0107,P0108,2025-08-24,4
U0488,P0059,2025-06-22,4
U0112,P0146,2024-12-22,5
U0187,P0141,2025-06-21,4
U0202,P0143,2025-05-27,5
U0446,P0014,2024-04-11,5
U0081,P0133,2025-03-15,2
U0106,P0037,2025-12-22,5
U0080,P0148,2024-03-14,4
U0126,P0034,2025-06-20,5
U0314,P0217,2024-02-03,2
U0472,P0014,2025-02-11,5
U0186,P0081,2025-08-11,5
U0082,P0039,2024-07-04,5
U0283,P0180,2025-12-28,5
U0500,P0084,2025-02-25,2
U0451,P0108,2025-03-25,1
U0353,P0093,2025-10-19,4
U0458,P0108,2025-06-03,5
U0036,P0021,2025-11-13,5
U0057,P0203,2024-11-11,4
U0406,P0022,2025-10-26,4
U0319,P0107,2024-06-28,4
U0263,P0014,2024-08-11,5
U0027,P0180,2025-05-15,5
U0173,P0161,2024-06-18,2
U0447,P0160,2024-12-19,1
U0195,P0108,2025-07-02,5
U0139,P0086,2025-09-28,5
U0068,P0185,2025-09-07,4
U0471,P0207,2025-09-04,2
U0066,P0028,2024-02-06,4
U0079,P0073,2024-02-01,5
U0378,P0223,2024-03-19,5
U0447,P0162,2025-11-04,5
U0029,P0052,2024-03-03,5
U0047,P0046,2024-01-23,3
U0165,P0050,2025-04-23,5
U0310,P0121,2025-12-22,5
U0441,P0149,2024-02-06,5
U0135,P0157,2024-12-04,5
U0039,P0005,2024-03-13,5
U0304,P0046,2025-04-14,4
U0177,P0136,2024-11-22,4
U0033,P0200,2025-02-22,5
U0367,P0158,2025-10-25,5
U0186,P0156,2024-10-09,5
U0190,P0108,2025-09-24,4
U0301,P0128,2025-08-15,4
U0408,P0104,2025-08-15,4
U0378,P0108,2024-03-26,4
U0446,P0103,2025-01-14,5
U0339,P0039,2024-04-04,1
U0242,P0057,2024-01-16,4
U0156,P0219,2025-04-07,4
U0371,P0117,2024-08-22,3
U0493,P0059,2025-10-10,3
U0266,P0206,2024-07-16,1
U0158,P0087,2025-11-20,4
U0145,P0153,2024-06-19,5
U0214,P0050,2024-06-21,5
U0498,P0059,2025-10-26,4
U0100,P0083,2024-12-19,5
U0417,P0126,2025-01-11,5
U0252,P0057,2024-08-13,5
U0406,P0183,2024-06-28,5
U0168,P0212,2025-09-05,5
U0490,P0059,2024-11-07,5
U0306,P0076,2024-12-07,5
U0259,P0119,2025-12-27,5
U0153,P0010,2025-01-01,5
U0391,P0014,2025-03-15,5
U0285,P0039,2025-02-09,4
U0102,P0117,2025-03-19,3
U0490,P0029,2025-09-16,4
U0162,P0097,2024-11-14,5
U0203,P0136,2024-11-10,4
U0029,P0183,2024-08-03,5
U0072,P0207,2024-12-08,3
U0185,P0087,2024-07-11,5
U0253,P0139,2025-11-26,4
U0080,P0152,2024-08-06,3
U0246,P0130,2024-03-28,3
U0253,P0119,2024-01-07,5
U0298,P0131,2024-07-07,4
U0004,P0191,2025-05-18,4
U0199,P0078,2025-06-07,4
U0134,P0062,2025-01-15,5
U0334,P0198,2025-04-06,3
U0199,P0191,2024-04-25,5
U0454,P0084,2025-08-02,5
U0118,P0164,2024-09-01,4
U0111,P0221,2025-04-16,5
U0199,P0118,2025-10-25,4
U0147,P0171,2024-02-20,3
U0001,P0159,2024-01-09,5
U0156,P0184,2024-02-02,4
U0331,P0166,2025-02-09,4
U0012,P0203,2024-05-05,4
U0477,P0205,2024-02-21,5
U0350,P0122,2024-01-04,3
U0121,P0157,2025-05-01,5
U0016,P0157,2025-07-06,5
U0296,P0169,2024-05-23,4
U0246,P0057,2024-11-09,5
U0097,P0178,2024-11-02,5
U0428,P0144,2025-04-23,5
U0025,P0200,2025-08-27,4
U0084,P0122,2024-06-24,5
U0393,P0138,2025-06-14,3
U0130,P0086,2025-11-15,4
U0277,P0043,2024-06-17,5
U0321,P0014,2024-10-05,5
U0406,P0125,2024-07-04,5
U0279,P0161,2024-05-18,5
U0085,P0176,2025-08-04,4
U0429,P0141,2025-09-22,5
U0113,P0070,2024-04-21,5
U0080,P0193,2024-12-01,5
U0356,P0062,2025-05-27,4
U0013,P0162,2024-04-06,5
U0349,P0112,2025-02-14,5
U0339,P0094,2025-06-13,4
U0471,P0200,2024-11-16,5
U0256,P0139,2025-12-16,5
U0197,P0198,2024-07-23,5
U0389,P0122,2025-09-03,3
U0371,P0162,2024-08-13,5
U0124,P0121,2024-06-10,5
U0361,P0056,2025-02-01,5
U0304,P0200,2024-09-15,3
U0093,P0033,2025-09-21,5
U0130,P0157,2025-03-15,4
U0084,P0033,2025-07-04,5
U0496,P0051,2025-08-08,1
U0398,P0168,2024-07-02,4
U0115,P0134,2025-04-23,4
U0359,P0030,2024-03-05,3
U0485,P0007,2025-08-12,5
U0221,P0195,2025-11-18,3
U0286,P0018,2024-02-09,5
U0341,P0065,2024-03-04,2
U0045,P0046,2025-11-18,4
U0135,P0106,2025-02-18,2
U0383,P0003,2025-01-17,5
U0058,P0023,2024-05-26,3
U0472,P0059,2024-04-22,4
U0199,P0002,2024-03-22,3
U0262,P0161,2025-09-03,5
U0430,P0058,2025-07-02,5
U0022,P0200,2025-01-07,5
U0477,P0059,2024-12-05,4
U0487,P0105,2024-04-20,5
U0255,P0111,2024-07-03,5
U0361,P0038,2024-06-09,4
U0238,P0088,2025-09-20,4
U0158,P0121,2025-07-25,5
U0473,P0154,2024-08-11,3
U0251,P0137,2024-05-21,4
U0139,P0153,2024-06-11,5
U0099,P0133,2025-05-09,5
U0343,P0197,2024-12-10,4
U0352,P0086,2025-04-26,4
U0267,P0054,2024-04-20,5
U0426,P0185,2025-04-13,4
U0139,P0118,2025-03-09,5
U0130,P0045,2025-01-03,4
U0479,P0059,2025-09-19,5
U0322,P0153,2024-08-14,4
U0186,P0014,2024-02-09,3
U0275,P0161,2025-04-02,5
U0173,P0185,2025-05-14,4
U0113,P0147,2025-09-12,5
U0078,P0207,2025-04-06,5
U0423,P0114,2024-03-03,5
U0315,P0070,2025-02-04,4
U0313,P0122,2024-05-04,1
U0344,P0086,2025-08-07,4
U0436,P0098,2024-09-25,4
U0452,P0112,2025-06-01,4
U0311,P0122,2024-10-27,5
U0194,P0108,2024-04-11,4
U0461,P0200,2025-01-22,5
U0125,P0017,2025-12-26,2
U0293,P0039,2024-08-14,5
U0466,P0059,2025-06-08,4
U0467,P0123,2024-03-08,5
U0415,P0041,2025-06-02,5
U0047,P0041,2024-10-23,5
U0129,P0062,2025-03-10,3
U0224,P0159,2024-07-10,4
U0035,P0200,2024-10-21,5
U0447,P0190,2024-05-18,4
U0009,P0051,2024-02-25,3
U0419,P0137,2024-08-18,5
U0371,P0012,2024-04-26,1
U0263,P0129,2024-07-05,4
U0124,P0214,2025-10-26,4
U0126,P0116,2024-03-21,5
U0022,P0125,2024-01-10,4
U0456,P0051,2025-10-19,5
U0269,P0043,2025-03-26,2
U0038,P0005,2025-02-20,5
U0196,P0090,2024-06-16,4
U0009,P0217,2025-10-26,5
U0072,P0078,2025-04-05,1
U0117,P0065,2025-07-15,5
U0191,P0119,2024-07-02,4
U0075,P0026,2025-06-02,4
U0040,P0005,2025-01-28,5
U0159,P0043,2024-02-05,5
U0288,P0050,2024-11-17,4
U0230,P0195,2025-06-20,4
U0189,P0002,2024-08-25,4
U0391,P0046,2024-03-27,4
U0339,P0188,2025-03-05,5
U0100,P0198,2025-03-14,5
U0131,P0054,2024-02-06,5
U0136,P0202,2024-04-15,5
U0085,P0127,2024-02-22,4
U0461,P0084,2025-05-19,5
U0456,P0190,2025-11-22,4
U0080,P0214,2025-10-25,5
U0116,P0112,2025-05-11,5
U0154,P0047,2024-10-10,5
U0132,P0106,2024-04-08,4
U0079,P0179,2025-07-24,4
U0125,P0045,2024-06-02,4
U0418,P0125,2025-01-11,5
U0061,P0178,2025-07-19,4
U0221,P0074,2024-10-26,4
U0082,P0033,2025-02-04,3
U0408,P0039,2025-08-03,5
U0407,P0166,2024-01-01,4
U0017,P0162,2025-11-19,3
U0085,P0085,2024-01-19,3
U0021,P0211,2024-03-13,5
U0150,P0135,2024-10-10,3
U0237,P0067,2024-11-25,5
U0050,P0046,2025-01-13,5
U0407,P0080,2025-04-08,4
U0361,P0158,2024-10-04,3
U0230,P0025,2025-06-23,4
U0123,P0112,2025-02-21,5
U0155,P0054,2025-11-02,4
U0201,P0143,2024-01-27,5
U0238,P0102,2025-08-05,5
U0382,P0109,2025-10-28,5
U0004,P0043,2025-07-03,4
U0123,P0045,2025-04-24,4
U0020,P0162,2025-12-11,5
U0191,P0201,2025-09-07,4
U0171,P0220,2025-09-13,5
U0303,P0157,2024-07-25,5
U0410,P0132,2025-09-25,4
U0302,P0203,2024-08-27,5
U0476,P0200,2024-06-27,5
U0231,P0025,2024-11-19,4
U0136,P0106,2024-04-27,4
U0204,P0143,2024-05-18,5
U0280,P0005,2025-10-22,3
U0148,P0219,2024-07-18,5
U0008,P0021,2025-11-08,5
U0087,P0172,2025-07-06,5
U0105,P0093,2024-05-10,5
U0355,P0073,2024-03-28,3
U0480,P0174,2024-05-06,3
U0232,P0195,2025-09-04,4
U0315,P0217,2025-02-12,4
U0372,P0012,2024-02-06,3
U0100,P0122,2024-06-28,4
U0398,P0055,2024-04-20,5
U0397,P0027,2024-11-25,4
U0329,P0172,2024-08-07,1
U0182,P0090,2025-07-24,5
U0305,P0217,2024-08-16,5
U0283,P0088,2024-10-26,2
U0428,P0063,2025-09-27,4
U0020,P0015,2025-11-05,5
U0418,P0202,2025-06-28,4
U0039,P0094,2024-08-10,5
U0209,P0050,2025-03-23,3
U0071,P0155,2024-06-04,3
U0136,P0082,2024-03-19,4
U0410,P0041,2025-05-27,5
U0416,P0148,2025-09-22,4
U0459,P0152,2025-07-03,5
U0138,P0036,2024-02-19,1
U0457,P0108,2025-07-18,3
U0459,P0021,2025-03-06,5
U0292,P0027,2024-08-07,5
U0123,P0002,2025-10-26,5
U0314,P0050,2025-06-05,4
U0303,P0041,2025-05-08,5
U0456,P0108,2025-11-20,4
U0059,P0046,2025-12-05,5
U0417,P0031,2024-03-23,2
U0128,P0188,2024-11-13,3
U0295,P0029,2024-12-01,4
U0175,P0157,2024-12-21,5
U0445,P0108,2025-11-17,5
U0228,P0220,2024-04-13,4
U0446,P0170,2024-08-16,5
U0224,P0025,2025-08-06,3
U0456,P0192,2025-09-10,4
U0057,P0037,2025-05-06,4
U0008,P0097,2024-10-15,4
U0353,P0215,2025-07-09,4
U0009,P0166,2025-07-08,5
U0057,P0023,2025-12-04,4
U0338,P0014,2025-01-03,5
U0130,P0194,2024-11-16,5
U0168,P0198,2025-10-11,1
U0370,P0065,2025-10-07,5
U0343,P0155,2025-02-13,4
U0101,P0084,2024-06-12,4
U0124,P0045,2024-07-18,1
U0119,P0053,2024-08-14,5
U0226,P0057,2024-04-12,3
U0458,P0084,2024-10-04,3
U0129,P0138,2024-01-16,5
U0475,P0210,2024-07-11,3
U0258,P0198,2025-01-14,5
U0285,P0007,2024-11-19,2
U0120,P0188,2024-04-27,4
U0069,P0073,2025-11-25,5
U0154,P0111,2024-12-03,5
U0082,P0203,2024-06-02,5
U0351,P0108,2024-02-25,4
U0038,P0200,2025-04-23,5
U0137,P0183,2025-08-06,5
U0305,P0041,2024-08-14,4
U0429,P0072,2025-05-20,4
U0376,P0214,2024-04-13,4
U0448,P0149,2024-04-24,5
U0487,P0144,2025-07-21,5
U0378,P0014,2024-09-08,5
U0124,P0131,2024-04-18,5
U0174,P0128,2025-05-11,5
U0424,P0185,2025-04-05,5
U0113,P0023,2024-10-15,3
U0370,P0021,2025-08-06,5
U0434,P0030,2024-01-25,5
U0013,P0186,2024-02-11,4
U0381,P0150,2024-02-23,4
U0488,P0113,2025-01-26,5
U0496,P0185,2024-06-11,4
U0059,P0130,2025-05-09,4
U0280,P0154,2025-05-16,5
U0423,P0129,2024-06-13,4
U0260,P0139,2024-10-02,1
U0134,P0097,2025-11-11,3
U0077,P0207,2024-04-14,3
U0138,P0062,2025-11-02,4
U0193,P0142,2024-11-16,3
U0107,P0134,2025-10-12,5
U0009,P0200,2024-03-03,3
U0444,P0051,2024-09-17,5
U0134,P0067,2024-09-16,4
U0477,P0174,2025-12-25,4
U0125,P0116,2024-12-13,5
U0152,P0134,2025-07-10,4
U0125,P0194,2024-06-24,5
U0271,P0161,2025-05-03,4
U0021,P0075,2025-03-12,5
U0192,P0222,2024-03-13,5
U0370,P0088,2024-05-07,5
U0467,P0172,2024-08-13,4
U0406,P0008,2024-04-24,3
U0124,P0157,2024-05-11,5
U0345,P0010,2025-11-21,3
U0470,P0084,2024-09-09,5
U0453,P0102,2024-03-26,3
U0049,P0117,2025-12-26,3
U0025,P0051,2024-10-03,5
U0102,P0037,2025-11-11,5
U0021,P0219,2024-12-03,5
U0471,P0195,2025-06-13,3
U0399,P0046,2024-01-06,4
U0014,P0008,2024-06-25,4
U0269,P0063,2025-06-16,5
U0422,P0031,2025-01-20,5
U0201,P0050,2024-01-03,4
U0037,P0223,2025-02-18,4
U0119,P0070,2025-01-19,3
U0209,P0061,2024-10-20,5
U0172,P0128,2024-05-02,5
U0439,P0034,2025-12-02,5
U0323,P0014,2024-08-13,4
U0495,P0012,2024-02-24,3
U0400,P0011,2024-01-17,5
U0185,P0002,2024-01-13,4
U0234,P0159,2024-03-25,4
U0419,P0132,2024-07-19,3
U0321,P0109,2024-10-07,5
U0060,P0167,2024-09-15,5
U0176,P0161,2024-07-02,4
U0331,P0172,2024-02-22,4
U0354,P0156,2024-09-12,5
U0298,P0206,2025-05-19,4
U0009,P0116,2025-10-26,4
U0320,P0108,2025-11-10,5
U0329,P0154,2025-02-17,4
U0275,P0149,2025-11-19,4
U0170,P0023,2024-09-10,5
U0406,P0050,2024-04-04,4
U0400,P0058,2025-03-25,5
U0207,P0143,2025-10-23,2
U0286,P0039,2024-08-25,4
U0090,P0080,2024-09-20,4
U0344,P0093,2024-09-05,5
U0288,P0215,2025-01-12,5
U0455,P0037,2025-06-01,5
U0435,P0104,2025-09-22,3
U0209,P0213,2024-01-18,4
U0219,P0061,2024-09-11,5
U0473,P0065,2024-05-13,5
U0124,P0062,2025-11-02,5
U0427,P0123,2024-01-01,5
U0264,P0071,2025-02-02,3
U0391,P0190,2024-02-22,4
U0025,P0097,2024-10-21,4
U0151,P0019,2025-01-15,4
U0091,P0134,2024-10-15,5
U0322,P0014,2024-11-09,4
U0459,P0108,2025-07-06,3
U0483,P0084,2025-07-22,3
U0071,P0207,2024-12-28,4
U0321,P0099,2024-03-19,5
U0309,P0128,2024-07-17,5
U0046,P0081,2025-12-06,4
U0469,P0028,2025-09-03,4
U0105,P0043,2024-02-20,4
U0122,P0172,2025-03-15,4
U0294,P0097,2024-04-07,4
U0457,P0076,2025-05-19,2
